pro_name,pro_code,amp_name,amp_code,tam_name,tam_code
สระแก้ว,27,อรัญประเทศ,06,บ้านใหม่หนองไทร,270608
สระแก้ว,27,อรัญประเทศ,06,ผ่านศึก,270609
สระแก้ว,27,อรัญประเทศ,06,หนองสังข์,270610
สระแก้ว,27,อรัญประเทศ,06,คลองทับจันทร์,270611
สระแก้ว,27,อรัญประเทศ,06,ฟากห้วย,270612
สระแก้ว,27,อรัญประเทศ,06,บ้านด่าน,270613
สระแก้ว,27,เขาฉกรรจ์,07,เขาฉกรรจ์,270701
สระแก้ว,27,เขาฉกรรจ์,07,หนองหว้า,270702
สระแก้ว,27,เขาฉกรรจ์,07,พระเพลิง,270703
สระแก้ว,27,เขาฉกรรจ์,07,เขาสามสิบ,270704
สระแก้ว,27,โคกสูง,08,โคกสูง,270801
สระแก้ว,27,โคกสูง,08,หนองม่วง,270802
สระแก้ว,27,โคกสูง,08,หนองแวง,270803
สระแก้ว,27,โคกสูง,08,โนนหมากมุ่น,270804
สระแก้ว,27,วังสมบูรณ์,09,วังสมบูรณ์,270901
สระแก้ว,27,วังสมบูรณ์,09,วังใหม่,270902
สระแก้ว,27,วังสมบูรณ์,09,วังทอง,270903
นครราชสีมา,30,เมืองนครราชสีมา,01,ในเมือง,300101
นครราชสีมา,30,เมืองนครราชสีมา,01,โพธิ์กลาง,300102
นครราชสีมา,30,เมืองนครราชสีมา,01,หนองจะบก,300103
นครราชสีมา,30,เมืองนครราชสีมา,01,โคกสูง,300104
นครราชสีมา,30,เมืองนครราชสีมา,01,มะเริง,300105
นครราชสีมา,30,เมืองนครราชสีมา,01,หนองระเวียง,300106
นครราชสีมา,30,เมืองนครราชสีมา,01,ปรุใหญ่,300107
นครราชสีมา,30,เมืองนครราชสีมา,01,หมื่นไวย,300108
นครราชสีมา,30,เมืองนครราชสีมา,01,พลกรัง,300109
นครราชสีมา,30,เมืองนครราชสีมา,01,หนองไผ่ล้อม,300110
นครราชสีมา,30,เมืองนครราชสีมา,01,หัวทะเล,300111
นครราชสีมา,30,เมืองนครราชสีมา,01,บ้านเกาะ,300112
นครราชสีมา,30,เมืองนครราชสีมา,01,บ้านใหม่,300113
นครราชสีมา,30,เมืองนครราชสีมา,01,พุดซา,300114
นครราชสีมา,30,เมืองนครราชสีมา,01,บ้านโพธิ์,300115
นครราชสีมา,30,เมืองนครราชสีมา,01,จอหอ,300116
นครราชสีมา,30,เมืองนครราชสีมา,01,โคกกรวด,300117
นครราชสีมา,30,เมืองนครราชสีมา,01,ไชยมงคล,300118
นครราชสีมา,30,เมืองนครราชสีมา,01,หนองบัวศาลา,300119
นครราชสีมา,30,เมืองนครราชสีมา,01,สุรนารี,300120
นครราชสีมา,30,เมืองนครราชสีมา,01,สีมุม,300121
นครราชสีมา,30,เมืองนครราชสีมา,01,ตลาด,300122
นครราชสีมา,30,เมืองนครราชสีมา,01,พะเนา,300123
นครราชสีมา,30,เมืองนครราชสีมา,01,หนองกระทุ่ม,300124
นครราชสีมา,30,เมืองนครราชสีมา,01,หนองไข่น้ำ,300125
นครราชสีมา,30,ครบุรี,02,แชะ,300201
นครราชสีมา,30,ครบุรี,02,เฉลียง,300202
นครราชสีมา,30,ครบุรี,02,ครบุรี,300203
นครราชสีมา,30,ครบุรี,02,โคกกระชาย,300204
นครราชสีมา,30,ครบุรี,02,จระเข้หิน,300205
นครราชสีมา,30,ครบุรี,02,มาบตะโกเอน,300206
นครราชสีมา,30,ครบุรี,02,อรพิมพ์,300207
นครราชสีมา,30,ครบุรี,02,บ้านใหม่,300208
นครราชสีมา,30,ครบุรี,02,ลำเพียก,300209
นครราชสีมา,30,ครบุรี,02,ครบุรีใต้,300210
นครราชสีมา,30,ครบุรี,02,ตะแบกบาน,300211
นครราชสีมา,30,ครบุรี,02,สระว่านพระยา,300212
นครราชสีมา,30,เสิงสาง,03,เสิงสาง,300301
นครราชสีมา,30,เสิงสาง,03,สระตะเคียน,300302
นครราชสีมา,30,เสิงสาง,03,โนนสมบูรณ์,300303
นครราชสีมา,30,เสิงสาง,03,กุดโบสถ์,300304
นครราชสีมา,30,เสิงสาง,03,สุขไพบูลย์,300305
นครราชสีมา,30,เสิงสาง,03,บ้านราษฎร์,300306
นครราชสีมา,30,คง,04,เมืองคง,300401
นครราชสีมา,30,คง,04,คูขาด,300402
นครราชสีมา,30,คง,04,เทพาลัย,300403
นครราชสีมา,30,คง,04,ตาจั่น,300404
นครราชสีมา,30,คง,04,บ้านปรางค์,300405
นครราชสีมา,30,คง,04,หนองมะนาว,300406
นครราชสีมา,30,คง,04,หนองบัว,300407
นครราชสีมา,30,คง,04,โนนเต็ง,300408
นครราชสีมา,30,คง,04,ดอนใหญ่,300409
นครราชสีมา,30,คง,04,ขามสมบูรณ์,300410
นครราชสีมา,30,บ้านเหลื่อม,05,บ้านเหลื่อม,300501
นครราชสีมา,30,บ้านเหลื่อม,05,วังโพธิ์,300502
นครราชสีมา,30,บ้านเหลื่อม,05,โคกกระเบื้อง,300503
นครราชสีมา,30,บ้านเหลื่อม,05,ช่อระกา,300504
นครราชสีมา,30,จักราช,06,จักราช,300601
นครราชสีมา,30,จักราช,06,ทองหลาง,300603
นครราชสีมา,30,จักราช,06,สีสุก,300604
นครราชสีมา,30,จักราช,06,หนองขาม,300605
นครราชสีมา,30,จักราช,06,หนองพลวง,300607
นครราชสีมา,30,จักราช,06,ศรีละกอ,300610
นครราชสีมา,30,จักราช,06,คลองเมือง,300611
นครราชสีมา,30,จักราช,06,หินโคน,300613
นครราชสีมา,30,โชคชัย,07,กระโทก,300701
นครราชสีมา,30,โชคชัย,07,พลับพลา,300702
นครราชสีมา,30,โชคชัย,07,ท่าอ่าง,300703
นครราชสีมา,30,โชคชัย,07,ทุ่งอรุณ,300704
นครราชสีมา,30,โชคชัย,07,ท่าลาดขาว,300705
นครราชสีมา,30,โชคชัย,07,ท่าจะหลุง,300706
นครราชสีมา,30,โชคชัย,07,ท่าเยี่ยม,300707
นครราชสีมา,30,โชคชัย,07,โชคชัย,300708
นครราชสีมา,30,โชคชัย,07,ละลมใหม่พัฒนา,300709
นครราชสีมา,30,โชคชัย,07,ด่านเกวียน,300710
นครราชสีมา,30,ด่านขุนทด,08,กุดพิมาน,300801
นครราชสีมา,30,ด่านขุนทด,08,ด่านขุนทด,300802
นครราชสีมา,30,ด่านขุนทด,08,ด่านนอก,300803
นครราชสีมา,30,ด่านขุนทด,08,ด่านใน,300804
นครราชสีมา,30,ด่านขุนทด,08,ตะเคียน,300805
นครราชสีมา,30,ด่านขุนทด,08,บ้านเก่า,300806
นครราชสีมา,30,ด่านขุนทด,08,บ้านแปรง,300807
นครราชสีมา,30,ด่านขุนทด,08,พันชนะ,300808
นครราชสีมา,30,ด่านขุนทด,08,สระจรเข้,300809
นครราชสีมา,30,ด่านขุนทด,08,หนองกราด,300810
นครราชสีมา,30,ด่านขุนทด,08,หนองบัวตะเกียด,300811
นครราชสีมา,30,ด่านขุนทด,08,หนองบัวละคร,300812
นครราชสีมา,30,ด่านขุนทด,08,หินดาด,300813
นครราชสีมา,30,ด่านขุนทด,08,ห้วยบง,300815
นครราชสีมา,30,ด่านขุนทด,08,โนนเมืองพัฒนา,300817
นครราชสีมา,30,ด่านขุนทด,08,หนองไทร,300818
นครราชสีมา,30,โนนไทย,09,โนนไทย,300901
นครราชสีมา,30,โนนไทย,09,ด่านจาก,300902
นครราชสีมา,30,โนนไทย,09,กำปัง,300903
นครราชสีมา,30,โนนไทย,09,สำโรง,300904
นครราชสีมา,30,โนนไทย,09,ค้างพลู,300905
นครราชสีมา,30,โนนไทย,09,บ้านวัง,300906
นครราชสีมา,30,โนนไทย,09,บัลลังก์,300907
นครราชสีมา,30,โนนไทย,09,สายออ,300908
นครราชสีมา,30,โนนไทย,09,ถนนโพธิ์,300909
นครราชสีมา,30,โนนไทย,09,มะค่า,300914
นครราชสีมา,30,โนนสูง,10,โนนสูง,301001
นครราชสีมา,30,โนนสูง,10,ใหม่,301002
นครราชสีมา,30,โนนสูง,10,โตนด,301003
นครราชสีมา,30,โนนสูง,10,บิง,301004
นครราชสีมา,30,โนนสูง,10,ดอนชมพู,301005
นครราชสีมา,30,โนนสูง,10,ธารปราสาท,301006
นครราชสีมา,30,โนนสูง,10,หลุมข้าว,301007
นครราชสีมา,30,โนนสูง,10,มะค่า,301008
นครราชสีมา,30,โนนสูง,10,พลสงคราม,301009
นครราชสีมา,30,โนนสูง,10,จันอัด,301010
นครราชสีมา,30,โนนสูง,10,ขามเฒ่า,301011
นครราชสีมา,30,โนนสูง,10,ด่านคล้า,301012
นครราชสีมา,30,โนนสูง,10,ลำคอหงษ์,301013
นครราชสีมา,30,โนนสูง,10,เมืองปราสาท,301014
นครราชสีมา,30,โนนสูง,10,ดอนหวาย,301015
นครราชสีมา,30,โนนสูง,10,ลำมูล,301016
นครราชสีมา,30,ขามสะแกแสง,11,ขามสะแกแสง,301101
นครราชสีมา,30,ขามสะแกแสง,11,โนนเมือง,301102
นครราชสีมา,30,ขามสะแกแสง,11,เมืองนาท,301103
นครราชสีมา,30,ขามสะแกแสง,11,ชีวึก,301104
นครราชสีมา,30,ขามสะแกแสง,11,พะงาด,301105
นครราชสีมา,30,ขามสะแกแสง,11,หนองหัวฟาน,301106
นครราชสีมา,30,ขามสะแกแสง,11,เมืองเกษตร,301107
นครราชสีมา,30,บัวใหญ่,12,บัวใหญ่,301201
นครราชสีมา,30,บัวใหญ่,12,ห้วยยาง,301203
นครราชสีมา,30,บัวใหญ่,12,เสมาใหญ่,301204
นครราชสีมา,30,บัวใหญ่,12,ดอนตะหนิน,301206
นครราชสีมา,30,บัวใหญ่,12,หนองบัวสะอาด,301207
นครราชสีมา,30,บัวใหญ่,12,โนนทองหลาง,301208
นครราชสีมา,30,บัวใหญ่,12,กุดจอก,301214
นครราชสีมา,30,บัวใหญ่,12,ด่านช้าง,301215
นครราชสีมา,30,บัวใหญ่,12,ขุนทอง,301220
นครราชสีมา,30,บัวใหญ่,12,หนองแจ้งใหญ่,301224
นครราชสีมา,30,ประทาย,13,ประทาย,301301
นครราชสีมา,30,ประทาย,13,กระทุ่มราย,301303
นครราชสีมา,30,ประทาย,13,วังไม้แดง,301304
นครราชสีมา,30,ประทาย,13,ตลาดไทร,301306
นครราชสีมา,30,ประทาย,13,หนองพลวง,301307
นครราชสีมา,30,ประทาย,13,หนองค่าย,301308
นครราชสีมา,30,ประทาย,13,หันห้วยทราย,301309
นครราชสีมา,30,ประทาย,13,ดอนมัน,301310
นครราชสีมา,30,ประทาย,13,นางรำ,301313
นครราชสีมา,30,ประทาย,13,โนนเพ็ด,301314
นครราชสีมา,30,ประทาย,13,ทุ่งสว่าง,301315
นครราชสีมา,30,ประทาย,13,โคกกลาง,301317
นครราชสีมา,30,ประทาย,13,เมืองโดน,301318
นครราชสีมา,30,ปักธงชัย,14,เมืองปัก,301401
นครราชสีมา,30,ปักธงชัย,14,ตะคุ,301402
นครราชสีมา,30,ปักธงชัย,14,โคกไทย,301403
นครราชสีมา,30,ปักธงชัย,14,สำโรง,301404
นครราชสีมา,30,ปักธงชัย,14,ตะขบ,301405
นครราชสีมา,30,ปักธงชัย,14,นกออก,301406
นครราชสีมา,30,ปักธงชัย,14,ดอน,301407
นครราชสีมา,30,ปักธงชัย,14,ตูม,301409
นครราชสีมา,30,ปักธงชัย,14,งิ้ว,301410
นครราชสีมา,30,ปักธงชัย,14,สะแกราช,301411
นครราชสีมา,30,ปักธงชัย,14,ลำนางแก้ว,301412
นครราชสีมา,30,ปักธงชัย,14,ภูหลวง,301416
นครราชสีมา,30,ปักธงชัย,14,ธงชัยเหนือ,301417
นครราชสีมา,30,ปักธงชัย,14,สุขเกษม,301418
นครราชสีมา,30,ปักธงชัย,14,เกษมทรัพย์,301419
นครราชสีมา,30,ปักธงชัย,14,บ่อปลาทอง,301420
นครราชสีมา,30,พิมาย,15,ในเมือง,301501
นครราชสีมา,30,พิมาย,15,สัมฤทธิ์,301502
นครราชสีมา,30,พิมาย,15,โบสถ์,301503
นครราชสีมา,30,พิมาย,15,กระเบื้องใหญ่,301504
นครราชสีมา,30,พิมาย,15,ท่าหลวง,301505
นครราชสีมา,30,พิมาย,15,รังกาใหญ่,301506
นครราชสีมา,30,พิมาย,15,ชีวาน,301507
นครราชสีมา,30,พิมาย,15,นิคมสร้างตนเอง,301508
นครราชสีมา,30,พิมาย,15,กระชอน,301509
นครราชสีมา,30,พิมาย,15,ดงใหญ่,301510
นครราชสีมา,30,พิมาย,15,ธารละหลอด,301511
นครราชสีมา,30,พิมาย,15,หนองระเวียง,301512
นครราชสีมา,30,ห้วยแถลง,16,ห้วยแถลง,301601
นครราชสีมา,30,ห้วยแถลง,16,ทับสวาย,301602
นครราชสีมา,30,ห้วยแถลง,16,เมืองพลับพลา,301603
นครราชสีมา,30,ห้วยแถลง,16,หลุ่งตะเคียน,301604
นครราชสีมา,30,ห้วยแถลง,16,หินดาด,301605
นครราชสีมา,30,ห้วยแถลง,16,งิ้ว,301606
นครราชสีมา,30,ห้วยแถลง,16,กงรถ,301607
นครราชสีมา,30,ห้วยแถลง,16,หลุ่งประดู่,301608
นครราชสีมา,30,ห้วยแถลง,16,ตะโก,301609
นครราชสีมา,30,ห้วยแถลง,16,ห้วยแคน,301610
นครราชสีมา,30,ชุมพวง,17,ชุมพวง,301701
นครราชสีมา,30,ชุมพวง,17,ประสุข,301702
นครราชสีมา,30,ชุมพวง,17,ท่าลาด,301703
นครราชสีมา,30,ชุมพวง,17,สาหร่าย,301704
นครราชสีมา,30,ชุมพวง,17,ตลาดไทร,301705
นครราชสีมา,30,ชุมพวง,17,โนนรัง,301710
นครราชสีมา,30,ชุมพวง,17,หนองหลัก,301714
นครราชสีมา,30,ชุมพวง,17,โนนตูม,301716
นครราชสีมา,30,ชุมพวง,17,โนนยอ,301717
นครราชสีมา,30,สูงเนิน,18,สูงเนิน,301801
นครราชสีมา,30,สูงเนิน,18,เสมา,301802
นครราชสีมา,30,สูงเนิน,18,โคราช,301803
นครราชสีมา,30,สูงเนิน,18,บุ่งขี้เหล็ก,301804
นครราชสีมา,30,สูงเนิน,18,โนนค่า,301805
นครราชสีมา,30,สูงเนิน,18,โค้งยาง,301806
นครราชสีมา,30,สูงเนิน,18,มะเกลือเก่า,301807
นครราชสีมา,30,สูงเนิน,18,มะเกลือใหม่,301808
นครราชสีมา,30,สูงเนิน,18,นากลาง,301809
นครราชสีมา,30,สูงเนิน,18,หนองตะไก้,301810
นครราชสีมา,30,สูงเนิน,18,กุดจิก,301811
นครราชสีมา,30,ขามทะเลสอ,19,ขามทะเลสอ,301901
นครราชสีมา,30,ขามทะเลสอ,19,โป่งแดง,301902
นครราชสีมา,30,ขามทะเลสอ,19,พันดุง,301903
นครราชสีมา,30,ขามทะเลสอ,19,หนองสรวง,301904
นครราชสีมา,30,ขามทะเลสอ,19,บึงอ้อ,301905
นครราชสีมา,30,สีคิ้ว,20,สีคิ้ว,302001
นครราชสีมา,30,สีคิ้ว,20,บ้านหัน,302002
นครราชสีมา,30,สีคิ้ว,20,กฤษณา,302003
นครราชสีมา,30,สีคิ้ว,20,ลาดบัวขาว,302004
นครราชสีมา,30,สีคิ้ว,20,หนองหญ้าขาว,302005
นครราชสีมา,30,สีคิ้ว,20,กุดน้อย,302006
นครราชสีมา,30,สีคิ้ว,20,หนองน้ำใส,302007
นครราชสีมา,30,สีคิ้ว,20,วังโรงใหญ่,302008
นครราชสีมา,30,สีคิ้ว,20,มิตรภาพ,302009
นครราชสีมา,30,สีคิ้ว,20,คลองไผ่,302010
นครราชสีมา,30,สีคิ้ว,20,ดอนเมือง,302011
นครราชสีมา,30,สีคิ้ว,20,หนองบัวน้อย,302012
นครราชสีมา,30,ปากช่อง,21,ปากช่อง,302101
นครราชสีมา,30,ปากช่อง,21,กลางดง,302102
นครราชสีมา,30,ปากช่อง,21,จันทึก,302103
นครราชสีมา,30,ปากช่อง,21,วังกะทะ,302104
นครราชสีมา,30,ปากช่อง,21,หมูสี,302105
นครราชสีมา,30,ปากช่อง,21,หนองสาหร่าย,302106
นครราชสีมา,30,ปากช่อง,21,ขนงพระ,302107
นครราชสีมา,30,ปากช่อง,21,โป่งตาลอง,302108
นครราชสีมา,30,ปากช่อง,21,คลองม่วง,302109
นครราชสีมา,30,ปากช่อง,21,หนองน้ำแดง,302110
นครราชสีมา,30,ปากช่อง,21,วังไทร,302111
นครราชสีมา,30,ปากช่อง,21,พญาเย็น,302112
นครราชสีมา,30,หนองบุญมาก,22,หนองบุนนาก,302201
นครราชสีมา,30,หนองบุญมาก,22,สารภี,302202
นครราชสีมา,30,หนองบุญมาก,22,ไทยเจริญ,302203
นครราชสีมา,30,หนองบุญมาก,22,หนองหัวแรต,302204
นครราชสีมา,30,หนองบุญมาก,22,แหลมทอง,302205
นครราชสีมา,30,หนองบุญมาก,22,หนองตะไก้,302206
นครราชสีมา,30,หนองบุญมาก,22,ลุงเขว้า,302207
นครราชสีมา,30,หนองบุญมาก,22,หนองไม้ไผ่,302208
นครราชสีมา,30,หนองบุญมาก,22,บ้านใหม่,302209
นครราชสีมา,30,แก้งสนามนาง,23,แก้งสนามนาง,302301
นครราชสีมา,30,แก้งสนามนาง,23,โนนสำราญ,302302
นครราชสีมา,30,แก้งสนามนาง,23,บึงพะไล,302303
นครราชสีมา,30,แก้งสนามนาง,23,สีสุก,302304
นครราชสีมา,30,แก้งสนามนาง,23,บึงสำโรง,302305
นครราชสีมา,30,โนนแดง,24,โนนแดง,302401
นครราชสีมา,30,โนนแดง,24,โนนตาเถร,302402
นครราชสีมา,30,โนนแดง,24,สำพะเนียง,302403
นครราชสีมา,30,โนนแดง,24,วังหิน,302404
นครราชสีมา,30,โนนแดง,24,ดอนยาวใหญ่,302405
นครราชสีมา,30,วังน้ำเขียว,25,วังน้ำเขียว,302501
นครราชสีมา,30,วังน้ำเขียว,25,วังหมี,302502
นครราชสีมา,30,วังน้ำเขียว,25,ระเริง,302503
นครราชสีมา,30,วังน้ำเขียว,25,อุดมทรัพย์,302504
นครราชสีมา,30,วังน้ำเขียว,25,ไทยสามัคคี,302505
นครราชสีมา,30,เทพารักษ์,26,สำนักตะคร้อ,302601
นครราชสีมา,30,เทพารักษ์,26,หนองแวง,302602
นครราชสีมา,30,เทพารักษ์,26,บึงปรือ,302603
นครราชสีมา,30,เทพารักษ์,26,วังยายทอง,302604
นครราชสีมา,30,เมืองยาง,27,เมืองยาง,302701
นครราชสีมา,30,เมืองยาง,27,กระเบื้องนอก,302702
นครราชสีมา,30,เมืองยาง,27,ละหานปลาค้าว,302703
นครราชสีมา,30,เมืองยาง,27,โนนอุดม,302704
นครราชสีมา,30,พระทองคำ,28,สระพระ,302801
นครราชสีมา,30,พระทองคำ,28,มาบกราด,302802
นครราชสีมา,30,พระทองคำ,28,พังเทียม,302803
นครราชสีมา,30,พระทองคำ,28,ทัพรั้ง,302804
นครราชสีมา,30,พระทองคำ,28,หนองหอย,302805
นครราชสีมา,30,ลำทะเมนชัย,29,ขุย,302901
นครราชสีมา,30,ลำทะเมนชัย,29,บ้านยาง,302902
นครราชสีมา,30,ลำทะเมนชัย,29,ช่องแมว,302903
นครราชสีมา,30,ลำทะเมนชัย,29,ไพล,302904
นครราชสีมา,30,บัวลาย,30,เมืองพะไล,303001
นครราชสีมา,30,บัวลาย,30,โนนจาน,303002
นครราชสีมา,30,บัวลาย,30,บัวลาย,303003
นครราชสีมา,30,บัวลาย,30,หนองหว้า,303004
นครราชสีมา,30,สีดา,31,สีดา,303101
นครราชสีมา,30,สีดา,31,โพนทอง,303102
นครราชสีมา,30,สีดา,31,โนนประดู่,303103
นครราชสีมา,30,สีดา,31,สามเมือง,303104
นครราชสีมา,30,สีดา,31,หนองตาดใหญ่,303105
นครราชสีมา,30,เฉลิมพระเกียรตินครราชสีมา,32,ช้างทอง,303201
นครราชสีมา,30,เฉลิมพระเกียรตินครราชสีมา,32,ท่าช้าง,303202
นครราชสีมา,30,เฉลิมพระเกียรตินครราชสีมา,32,พระพุทธ,303203
นครราชสีมา,30,เฉลิมพระเกียรตินครราชสีมา,32,หนองงูเหลือม,303204
นครราชสีมา,30,เฉลิมพระเกียรตินครราชสีมา,32,หนองยาง,303205
บุรีรัมย์,31,เมืองบุรีรัมย์,01,ในเมือง,310101
บุรีรัมย์,31,เมืองบุรีรัมย์,01,อิสาณ,310102
บุรีรัมย์,31,เมืองบุรีรัมย์,01,เสม็ด,310103
บุรีรัมย์,31,เมืองบุรีรัมย์,01,บ้านบัว,310104
บุรีรัมย์,31,เมืองบุรีรัมย์,01,สะแกโพรง,310105
บุรีรัมย์,31,เมืองบุรีรัมย์,01,สวายจีก,310106
บุรีรัมย์,31,เมืองบุรีรัมย์,01,บ้านยาง,310108
บุรีรัมย์,31,เมืองบุรีรัมย์,01,พระครู,310112
บุรีรัมย์,31,เมืองบุรีรัมย์,01,ถลุงเหล็ก,310113
บุรีรัมย์,31,เมืองบุรีรัมย์,01,หนองตาด,310114
บุรีรัมย์,31,เมืองบุรีรัมย์,01,ลุมปุ๊ก,310117
บุรีรัมย์,31,เมืองบุรีรัมย์,01,สองห้อง,310118
บุรีรัมย์,31,เมืองบุรีรัมย์,01,บัวทอง,310119
บุรีรัมย์,31,เมืองบุรีรัมย์,01,ชุมเห็ด,310120
บุรีรัมย์,31,เมืองบุรีรัมย์,01,หลักเขต,310122
บุรีรัมย์,31,เมืองบุรีรัมย์,01,สะแกซำ,310125
บุรีรัมย์,31,เมืองบุรีรัมย์,01,กลันทา,310126
บุรีรัมย์,31,เมืองบุรีรัมย์,01,กระสัง,310127
บุรีรัมย์,31,เมืองบุรีรัมย์,01,เมืองฝาง,310128
บุรีรัมย์,31,คูเมือง,02,คูเมือง,310201
บุรีรัมย์,31,คูเมือง,02,ปะเคียบ,310202
บุรีรัมย์,31,คูเมือง,02,บ้านแพ,310203
บุรีรัมย์,31,คูเมือง,02,พรสำราญ,310204
บุรีรัมย์,31,คูเมือง,02,หินเหล็กไฟ,310205
บุรีรัมย์,31,คูเมือง,02,ตูมใหญ่,310206
บุรีรัมย์,31,คูเมือง,02,หนองขมาร,310207
บุรีรัมย์,31,กระสัง,03,กระสัง,310301
บุรีรัมย์,31,กระสัง,03,ลำดวน,310302
บุรีรัมย์,31,กระสัง,03,สองชั้น,310303
บุรีรัมย์,31,กระสัง,03,สูงเนิน,310304
บุรีรัมย์,31,กระสัง,03,หนองเต็ง,310305
บุรีรัมย์,31,กระสัง,03,เมืองไผ่,310306
บุรีรัมย์,31,กระสัง,03,ชุมแสง,310307
บุรีรัมย์,31,กระสัง,03,บ้านปรือ,310308
บุรีรัมย์,31,กระสัง,03,ห้วยสำราญ,310309
บุรีรัมย์,31,กระสัง,03,กันทรารมย์,310310
บุรีรัมย์,31,กระสัง,03,ศรีภูมิ,310311
บุรีรัมย์,31,นางรอง,04,นางรอง,310401
บุรีรัมย์,31,นางรอง,04,สะเดา,310403
บุรีรัมย์,31,นางรอง,04,ชุมแสง,310405
บุรีรัมย์,31,นางรอง,04,หนองโบสถ์,310406
บุรีรัมย์,31,นางรอง,04,หนองกง,310408
บุรีรัมย์,31,นางรอง,04,ถนนหัก,310413
บุรีรัมย์,31,นางรอง,04,หนองไทร,310414
บุรีรัมย์,31,นางรอง,04,ก้านเหลือง,310415
บุรีรัมย์,31,นางรอง,04,บ้านสิงห์,310416
บุรีรัมย์,31,นางรอง,04,ลำไทรโยง,310417
บุรีรัมย์,31,นางรอง,04,ทรัพย์พระยา,310418
บุรีรัมย์,31,นางรอง,04,หนองยายพิมพ์,310424
บุรีรัมย์,31,นางรอง,04,หัวถนน,310425
บุรีรัมย์,31,นางรอง,04,ทุ่งแสงทอง,310426
บุรีรัมย์,31,นางรอง,04,หนองโสน,310427
บุรีรัมย์,31,หนองกี่,05,หนองกี่,310501
บุรีรัมย์,31,หนองกี่,05,เย้ยปราสาท,310502
บุรีรัมย์,31,หนองกี่,05,เมืองไผ่,310503
บุรีรัมย์,31,หนองกี่,05,ดอนอะราง,310504
บุรีรัมย์,31,หนองกี่,05,โคกสว่าง,310505
บุรีรัมย์,31,หนองกี่,05,ทุ่งกระตาดพัฒนา,310506
บุรีรัมย์,31,หนองกี่,05,ทุ่งกระเต็น,310507
บุรีรัมย์,31,หนองกี่,05,ท่าโพธิ์ชัย,310508
บุรีรัมย์,31,หนองกี่,05,โคกสูง,310509
บุรีรัมย์,31,หนองกี่,05,บุกระสัง,310510
บุรีรัมย์,31,ละหานทราย,06,ละหานทราย,310601
บุรีรัมย์,31,ละหานทราย,06,ตาจง,310603
บุรีรัมย์,31,ละหานทราย,06,สำโรงใหม่,310604
บุรีรัมย์,31,ละหานทราย,06,หนองแวง,310607
บุรีรัมย์,31,ละหานทราย,06,หนองตระครอง,310610
บุรีรัมย์,31,ละหานทราย,06,โคกว่าน,310611
บุรีรัมย์,31,ประโคนชัย,07,ประโคนชัย,310701
บุรีรัมย์,31,ประโคนชัย,07,แสลงโทน,310702
บุรีรัมย์,31,ประโคนชัย,07,บ้านไทร,310703
บุรีรัมย์,31,ประโคนชัย,07,ละเวี้ย,310705
บุรีรัมย์,31,ประโคนชัย,07,จรเข้มาก,310706
บุรีรัมย์,31,ประโคนชัย,07,ปังกู,310707
บุรีรัมย์,31,ประโคนชัย,07,โคกย่าง,310708
บุรีรัมย์,31,ประโคนชัย,07,โคกม้า,310710
บุรีรัมย์,31,ประโคนชัย,07,ไพศาล,310713
บุรีรัมย์,31,ประโคนชัย,07,ตะโกตาพิ,310714
บุรีรัมย์,31,ประโคนชัย,07,เขาคอก,310715
บุรีรัมย์,31,ประโคนชัย,07,หนองบอน,310716
บุรีรัมย์,31,ประโคนชัย,07,โคกมะขาม,310718
บุรีรัมย์,31,ประโคนชัย,07,โคกตูม,310719
บุรีรัมย์,31,ประโคนชัย,07,ประทัดบุ,310720
บุรีรัมย์,31,ประโคนชัย,07,สี่เหลี่ยม,310721
บุรีรัมย์,31,บ้านกรวด,08,บ้านกรวด,310801
บุรีรัมย์,31,บ้านกรวด,08,โนนเจริญ,310802
บุรีรัมย์,31,บ้านกรวด,08,หนองไม้งาม,310803
บุรีรัมย์,31,บ้านกรวด,08,ปราสาท,310804
บุรีรัมย์,31,บ้านกรวด,08,สายตะกู,310805
บุรีรัมย์,31,บ้านกรวด,08,หินลาด,310806
บุรีรัมย์,31,บ้านกรวด,08,บึงเจริญ,310807
บุรีรัมย์,31,บ้านกรวด,08,จันทบเพชร,310808
บุรีรัมย์,31,บ้านกรวด,08,เขาดินเหนือ,310809
บุรีรัมย์,31,พุทไธสง,09,พุทไธสง,310901
บุรีรัมย์,31,พุทไธสง,09,มะเฟือง,310902
บุรีรัมย์,31,พุทไธสง,09,บ้านจาน,310903
บุรีรัมย์,31,พุทไธสง,09,บ้านเป้า,310906
บุรีรัมย์,31,พุทไธสง,09,บ้านแวง,310907
บุรีรัมย์,31,พุทไธสง,09,บ้านยาง,310909
บุรีรัมย์,31,พุทไธสง,09,หายโศก,310910
บุรีรัมย์,31,ลำปลายมาศ,10,ลำปลายมาศ,311001
บุรีรัมย์,31,ลำปลายมาศ,10,หนองคู,311002
บุรีรัมย์,31,ลำปลายมาศ,10,แสลงพัน,311003
บุรีรัมย์,31,ลำปลายมาศ,10,ทะเมนชัย,311004
บุรีรัมย์,31,ลำปลายมาศ,10,ตลาดโพธิ์,311005
บุรีรัมย์,31,ลำปลายมาศ,10,หนองกะทิง,311006
บุรีรัมย์,31,ลำปลายมาศ,10,โคกกลาง,311007
บุรีรัมย์,31,ลำปลายมาศ,10,โคกสะอาด,311008
บุรีรัมย์,31,ลำปลายมาศ,10,เมืองแฝก,311009
