latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
19.19007,97.82385,307.57,0.44,0.39,2023-03-29,1853,1,nominal,2.0NRT,290.97,1.65,N
19.18946,97.82817,314.4,0.44,0.39,2023-03-29,1853,1,nominal,2.0NRT,291.87,1.65,N
18.94658,99.497,308.75,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,295.97,1.57,N
18.89124,99.86158,305.17,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,293.44,0.93,N
18.77758,100.59404,305.09,0.38,0.36,2023-03-29,1853,1,nominal,2.0NRT,294.24,0.58,N
18.77303,100.62294,312.61,0.38,0.36,2023-03-29,1853,1,nominal,2.0NRT,295.73,1.31,N
18.77246,100.62655,312.45,0.38,0.36,2023-03-29,1853,1,nominal,2.0NRT,295.32,1.31,N
18.68036,101.20494,307.51,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,292.28,1.6,N
18.67978,101.20853,309.12,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,292.78,1.26,N
18.65337,101.37208,301.43,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,290.4,0.23,N
19.10958,98.36591,301.65,0.42,0.38,2023-03-29,1853,1,nominal,2.0NRT,287.86,0.53,N
19.01334,99.02649,307.29,0.4,0.37,2023-03-29,1853,1,nominal,2.0NRT,293.07,0.97,N
18.94215,99.50369,313.28,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,295.25,1.55,N
18.88794,99.86101,311.99,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,293.95,1.16,N
18.88738,99.86461,304.97,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,294.48,1.16,N
18.88627,99.8718,304.74,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,294.26,1.32,N
18.65007,101.37145,312.72,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,290.44,1.05,N
18.86564,99.98427,338.49,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,295.75,4.53,N
18.71724,100.9324,327.73,0.38,0.36,2023-03-29,1853,1,nominal,2.0NRT,294.16,1.89,N
18.90304,99.73969,313.95,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,294.22,1.61,N
18.88241,99.87486,304.79,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,294.05,1.05,N
19.14543,98.06442,307.73,0.43,0.38,2023-03-29,1853,1,nominal,2.0NRT,285.77,0.84,N
18.99978,99.07161,311.13,0.4,0.37,2023-03-29,1853,1,nominal,2.0NRT,294.4,0.97,N
18.93989,99.47344,305.88,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,293.69,1.04,N
18.76713,100.59594,307.93,0.38,0.36,2023-03-29,1853,1,nominal,2.0NRT,294.74,0.94,N
18.67104,101.19963,303.09,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,291.83,0.59,N
18.65933,101.2722,305.72,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,291.43,0.88,N
18.64347,101.37025,303.7,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,290.36,0.8,N
19.14298,98.05655,313.91,0.43,0.38,2023-03-29,1853,1,nominal,2.0NRT,287.32,1.36,N
19.14246,98.0602,312.19,0.43,0.38,2023-03-29,1853,1,nominal,2.0NRT,286.86,1.36,N
19.1414,98.06762,303.66,0.43,0.38,2023-03-29,1853,1,nominal,2.0NRT,286.42,0.84,N
18.99641,99.0711,305.51,0.4,0.37,2023-03-29,1853,1,nominal,2.0NRT,293.66,0.97,N
18.93657,99.47285,311.39,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,293.17,1.04,N
18.72444,100.84459,307.1,0.38,0.36,2023-03-29,1853,1,nominal,2.0NRT,295.04,1.2,N
18.65721,101.26435,311.78,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,291.53,1.43,N
18.65603,101.27163,308.11,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,291.58,0.88,N
19.43174,95.87552,307.66,0.56,0.43,2023-03-29,1853,1,nominal,2.0NRT,293.46,1.71,N
19.1729,97.81764,304.56,0.44,0.39,2023-03-29,1853,1,nominal,2.0NRT,289.94,1.86,N
19.13949,98.05603,314.96,0.43,0.38,2023-03-29,1853,1,nominal,2.0NRT,287.26,1.84,N
18.93437,99.46468,304.83,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,291.38,0.51,N
18.66504,101.19475,303.5,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,292.04,0.94,N
19.17113,97.80437,324.15,0.44,0.39,2023-03-29,1853,1,nominal,2.0NRT,292.34,4.23,N
19.03792,98.74061,307.64,0.41,0.37,2023-03-29,1853,1,nominal,2.0NRT,293.13,1.42,N
18.8954,99.70023,308.72,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,292.34,0.76,N
18.66117,101.19775,303.97,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,291.05,0.7,N
19.18464,97.68098,312.14,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,292.24,2.96,N
19.10538,98.24683,300.8,0.43,0.38,2023-03-29,1853,1,nominal,2.0NRT,286.9,0.65,N
18.92714,99.46727,304.79,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,294.23,1.26,N
18.89264,99.69595,303.23,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,291.94,0.6,N
18.89208,99.69965,306.68,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,293.63,0.6,N
19.62295,94.19562,304.68,0.47,0.48,2023-03-29,1853,1,nominal,2.0NRT,291.79,0.97,N
19.17987,97.6892,312.05,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,291.53,3.77,N
19.03111,98.73952,305.48,0.41,0.37,2023-03-29,1853,1,nominal,2.0NRT,293.38,1.31,N
18.88932,99.69537,302.76,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,291.46,0.6,N
18.87813,99.76942,309.9,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,293.53,0.84,N
18.87477,99.79162,311.6,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,292.93,0.97,N
18.82958,100.08661,304.62,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,293.52,1.15,N
19.04454,98.62279,304.43,0.41,0.37,2023-03-29,1853,1,nominal,2.0NRT,291.06,1.22,N
19.15464,97.81921,308.23,0.44,0.39,2023-03-29,1853,1,nominal,2.0NRT,288.52,1.03,N
19.12486,98.03304,301.94,0.44,0.38,2023-03-29,1853,1,nominal,2.0NRT,288.28,1.19,N
19.15971,97.8084,306.97,0.44,0.39,2023-03-29,1853,1,nominal,2.0NRT,291.2,1.28,N
18.74987,100.50769,323.05,0.38,0.36,2023-03-29,1853,1,nominal,2.0NRT,294.31,1.44,N
19.1242,98.0294,303.32,0.44,0.38,2023-03-29,1853,1,nominal,2.0NRT,289.04,1.58,N
18.9155,99.43558,302.82,0.39,0.37,2023-03-29,1853,1,nominal,2.0NRT,292.08,0.7,N
18.91495,99.43923,310.08,0.39,0.37,2023-03-29,1853,1,nominal,2.0NRT,293.39,0.7,N
18.8098,100.12405,304.45,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,291.37,0.69,N
18.74931,100.51128,308.4,0.38,0.36,2023-03-29,1853,1,nominal,2.0NRT,295.32,1.44,N
18.53091,101.85287,326.5,0.4,0.37,2023-03-29,1853,1,nominal,2.0NRT,289.78,2.88,N
18.74658,100.50712,309.75,0.38,0.36,2023-03-29,1853,1,nominal,2.0NRT,295.07,1.31,N
19.08873,98.22453,299.25,0.43,0.38,2023-03-29,1853,1,nominal,2.0NRT,286.55,0.53,N
19.08814,98.22858,299.5,0.43,0.38,2023-03-29,1853,1,nominal,2.0NRT,286.11,0.53,N
18.7433,100.50654,314.31,0.38,0.36,2023-03-29,1853,1,nominal,2.0NRT,294.78,1.31,N
18.73538,100.55702,307.42,0.38,0.36,2023-03-29,1853,1,nominal,2.0NRT,295.06,0.89,N
18.49495,102.05148,302.29,0.4,0.37,2023-03-29,1853,1,nominal,2.0NRT,291.34,0.59,N
19.17363,97.6097,306.57,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,292.25,1.62,N
19.14863,97.78492,313.19,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,292.7,2.74,N
19.08526,98.22399,304.5,0.43,0.38,2023-03-29,1853,1,nominal,2.0NRT,287.05,1,N
19.01748,98.68624,302.07,0.41,0.37,2023-03-29,1853,1,nominal,2.0NRT,291.92,0.75,N
18.88204,99.58832,308.79,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,294.08,0.8,N
18.7909,100.18035,304.99,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,292.93,1.07,N
18.73266,100.55284,312.89,0.38,0.36,2023-03-29,1853,1,nominal,2.0NRT,294.71,1.05,N
18.72359,100.61059,308.53,0.38,0.36,2023-03-29,1853,1,nominal,2.0NRT,295.38,1.32,N
18.72302,100.6142,307.42,0.38,0.36,2023-03-29,1853,1,nominal,2.0NRT,295.93,1.39,N
19.14629,97.77602,324.59,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,293.22,3.4,N
19.14449,97.7886,320.25,0.44,0.39,2023-03-29,1853,1,nominal,2.0NRT,292.98,2.74,N
19.62257,94.19734,305.61,0.47,0.48,2023-03-29,1853,1,nominal,2.0NRT,292.32,0.83,N
19.15917,97.68577,305.04,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,290.41,1.38,N
19.15856,97.69004,308.33,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,289.86,1.16,N
19.1457,97.78014,316.95,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,291.72,3.4,N
19.1384,97.83115,310.64,0.44,0.39,2023-03-29,1853,1,nominal,2.0NRT,290.92,1.56,N
19.13778,97.83544,303.95,0.44,0.39,2023-03-29,1853,1,nominal,2.0NRT,290.09,0.62,N
19.09552,98.1289,313.44,0.43,0.38,2023-03-29,1853,1,nominal,2.0NRT,287.32,1.25,N
18.86352,99.68733,307.34,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,293.04,0.79,N
18.84995,99.77586,310.63,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,293.9,1.22,N
18.73615,100.509,311.61,0.38,0.36,2023-03-29,1853,1,nominal,2.0NRT,294.99,1.58,N
18.61724,101.25729,304.78,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,291.21,0.74,N
18.61666,101.26094,306.77,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,291.57,0.74,N
18.84721,99.7716,326.39,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,295.59,1.54,N
19.15623,97.68087,307.93,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,291.27,1.49,N
19.15498,97.68966,311.56,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,291.47,2.13,N
19.14095,97.78809,311.65,0.44,0.39,2023-03-29,1853,1,nominal,2.0NRT,291.92,1.77,N
19.13974,97.79655,316.73,0.44,0.39,2023-03-29,1853,1,nominal,2.0NRT,289.96,2.68,N
19.08487,98.17783,303.93,0.43,0.38,2023-03-29,1853,1,nominal,2.0NRT,288.34,0.85,N
18.84777,99.76792,311.08,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,294.24,0.99,N
18.78318,100.18648,305.34,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,294.62,1.05,N
19.39396,95.92155,313.95,0.55,0.43,2023-03-29,1853,1,nominal,2.0NRT,293.07,3.29,N
19.13559,97.80032,311.27,0.44,0.39,2023-03-29,1853,1,nominal,2.0NRT,292.23,2.59,N
19.09809,98.06177,307.97,0.43,0.38,2023-03-29,1853,1,nominal,2.0NRT,288.4,1.2,N
18.93742,99.15419,309.55,0.4,0.37,2023-03-29,1853,1,nominal,2.0NRT,294.04,1.44,N
18.89215,99.45433,306.11,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,294.9,0.82,N
18.8439,99.77101,306.1,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,292.19,1.54,N
18.60948,101.26338,304.87,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,291.45,0.96,N
19.39903,95.85275,309.52,0.56,0.43,2023-03-29,1853,1,nominal,2.0NRT,294.3,2.11,N
19.12021,97.88273,302.06,0.44,0.38,2023-03-29,1853,1,nominal,2.0NRT,289.69,0.54,N
18.60852,101.2482,310.82,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,290.99,1.05,N
18.71847,100.53555,320.61,0.38,0.36,2023-03-29,1853,1,nominal,2.0NRT,295.84,2.21,N
19.22287,97.12772,304.43,0.48,0.4,2023-03-29,1853,1,nominal,2.0NRT,289.66,0.62,N
19.11844,97.86993,316.72,0.44,0.38,2023-03-29,1853,1,nominal,2.0NRT,293.02,2.55,N
19.09328,98.04552,301.76,0.43,0.38,2023-03-29,1853,1,nominal,2.0NRT,289.46,0.91,N
19.09164,98.05694,304.71,0.43,0.38,2023-03-29,1853,1,nominal,2.0NRT,288.17,0.9,N
19.06505,98.24116,302.35,0.43,0.38,2023-03-29,1853,1,nominal,2.0NRT,287.32,0.84,N
18.80478,99.98132,308.98,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,294.52,0.93,N
18.71575,100.53137,329.54,0.38,0.36,2023-03-29,1853,1,nominal,2.0NRT,296.84,2.34,N
19.12804,97.7772,311.5,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,292.58,2.28,N
19.11492,97.86935,311.4,0.44,0.38,2023-03-29,1853,1,nominal,2.0NRT,291.74,2.42,N
18.62062,101.13059,306.17,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,290.43,0.4,N
19.1336,97.71246,308.39,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,290.85,1.28,N
19.13303,97.71645,309.48,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,290.72,1.28,N
19.12859,97.7478,313.05,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,292.24,4.13,N
19.11255,97.86075,307.99,0.44,0.38,2023-03-29,1853,1,nominal,2.0NRT,291.34,1.05,N
19.08802,98.03241,303.92,0.43,0.38,2023-03-29,1853,1,nominal,2.0NRT,290.24,0.97,N
19.06223,98.21169,300.09,0.43,0.38,2023-03-29,1853,1,nominal,2.0NRT,287.37,0.51,N
18.61732,101.13003,303.91,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,290.83,0.4,N
19.12632,97.73831,322.88,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,293.49,3.17,N
18.53546,101.61545,329.13,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,292.4,1.72,N
19.59056,94.20348,307.69,0.47,0.48,2023-03-29,1853,1,nominal,2.0NRT,292.61,1.33,N
19.17348,97.40281,310.27,0.46,0.39,2023-03-29,1853,1,nominal,2.0NRT,291.24,1.14,N
19.14139,97.63161,316.58,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,294.17,1.59,N
19.12944,97.7162,308.6,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,291.82,1.74,N
19.10027,97.92164,301.87,0.44,0.38,2023-03-29,1853,1,nominal,2.0NRT,289.53,0.6,N
18.96249,98.86997,304.62,0.41,0.37,2023-03-29,1853,1,nominal,2.0NRT,293.04,0.8,N
18.53605,101.61179,305.26,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,291.34,1.72,N
19.1228,97.73758,327.75,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,294.41,3.17,N
19.19876,97.19421,309.3,0.47,0.4,2023-03-29,1853,1,nominal,2.0NRT,292.04,1.55,N
19.16986,97.4024,313.03,0.46,0.39,2023-03-29,1853,1,nominal,2.0NRT,292.32,1.14,N
19.16926,97.40672,306.73,0.46,0.39,2023-03-29,1853,1,nominal,2.0NRT,292.52,1.14,N
19.16866,97.411,303.12,0.46,0.39,2023-03-29,1853,1,nominal,2.0NRT,290.3,1.02,N
19.13837,97.62716,309.87,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,293.79,1.59,N
18.98235,98.71175,305.07,0.41,0.37,2023-03-29,1853,1,nominal,2.0NRT,291.93,0.91,N
18.98179,98.71554,318.8,0.41,0.37,2023-03-29,1853,1,nominal,2.0NRT,293.4,1.59,N
18.95799,98.87697,311.57,0.41,0.37,2023-03-29,1853,1,nominal,2.0NRT,293.43,1.7,N
18.90262,99.24869,313.42,0.4,0.37,2023-03-29,1853,1,nominal,2.0NRT,294.39,2.25,N
18.86886,99.47282,313.13,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,295.56,1.09,N
18.86831,99.47639,317.99,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,295.8,1.09,N
18.86275,99.51315,317.32,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,295.14,1.79,N
18.82175,99.78245,312.52,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,293.86,1.13,N
18.6165,101.09292,310.48,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,293.34,1.34,N
18.68952,100.61209,334.25,0.38,0.36,2023-03-29,1853,1,nominal,2.0NRT,296.73,3.92,N
19.16564,97.40627,303.32,0.46,0.39,2023-03-29,1853,1,nominal,2.0NRT,291.48,0.91,N
19.13539,97.62247,304.58,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,292.45,1.35,N
19.1348,97.62672,307.05,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,292.77,1.51,N
19.11928,97.73682,310.91,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,293.55,2.5,N
19.07638,98.03888,305.07,0.43,0.38,2023-03-29,1853,1,nominal,2.0NRT,289.58,1.12,N
19.05879,98.16161,299.41,0.43,0.38,2023-03-29,1853,1,nominal,2.0NRT,287.45,0.5,N
19.02692,98.38242,305.3,0.42,0.38,2023-03-29,1853,1,nominal,2.0NRT,289.81,0.87,N
18.9784,98.71491,312.91,0.41,0.37,2023-03-29,1853,1,nominal,2.0NRT,292.97,1.09,N
18.86826,99.45418,305.81,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,293.76,0.54,N
18.86552,99.47228,314.35,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,295.39,1.4,N
18.86498,99.47588,313.35,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,295.72,1.4,N
18.819,99.77823,308.04,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,293.37,0.8,N
18.76353,100.1385,309.3,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,294.81,1.02,N
18.69634,100.56877,306.39,0.38,0.36,2023-03-29,1853,1,nominal,2.0NRT,295.38,1.27,N
18.69577,100.57238,307.55,0.38,0.36,2023-03-29,1853,1,nominal,2.0NRT,294.97,1,N
18.60567,101.13934,312.44,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,292.8,1.14,N
18.56573,101.38709,304.44,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,291.21,0.83,N
18.89534,99.25142,305.17,0.4,0.37,2023-03-29,1853,1,nominal,2.0NRT,293.98,1.2,N
18.81625,99.77398,308.48,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,292.36,0.8,N
18.60236,101.1388,306.42,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,292.13,1.14,N
18.56301,101.38286,306.53,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,290.61,0.83,N
18.75806,100.13014,330.17,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,295.33,3.12,N
18.59906,101.13824,334.45,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,293.23,4.26,N
19.12536,97.64205,310.35,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,292.56,1.01,N
19.11351,97.72636,312.28,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,292.79,1.54,N
18.97384,98.69846,304.92,0.41,0.37,2023-03-29,1853,1,nominal,2.0NRT,293.28,1.21,N
18.95008,98.86005,309.22,0.41,0.37,2023-03-29,1853,1,nominal,2.0NRT,294.37,1.49,N
18.89199,99.25089,316.88,0.4,0.37,2023-03-29,1853,1,nominal,2.0NRT,295.34,2.15,N
18.58738,101.21088,305.2,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,291.24,0.69,N
18.5868,101.21453,316.29,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,290.67,1.75,N
18.82424,99.67693,333.24,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,294.09,3.65,N
18.69215,100.53101,330.49,0.38,0.36,2023-03-29,1853,1,nominal,2.0NRT,296.8,2.62,N
19.10278,97.7768,304.01,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,289.84,0.77,N
19.09028,97.86536,312.03,0.44,0.38,2023-03-29,1853,1,nominal,2.0NRT,292.53,1.47,N
19.0897,97.86944,307.09,0.44,0.38,2023-03-29,1853,1,nominal,2.0NRT,289.14,0.48,N
18.8248,99.67323,312.96,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,293.88,1.4,N
18.58467,101.20663,301.28,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,289.9,0.69,N
18.58408,101.21028,310.82,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,291.22,0.69,N
19.1052,97.73389,305.56,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,291.24,1.1,N
19.09926,97.77614,308.54,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,291.8,1.21,N
19.08676,97.8648,306.13,0.44,0.38,2023-03-29,1853,1,nominal,2.0NRT,291.78,1.55,N
18.68829,100.53404,313.07,0.38,0.36,2023-03-29,1853,1,nominal,2.0NRT,296.34,1.71,N
19.11463,97.64082,335.21,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,295.01,4.87,N
18.84612,99.48759,325.98,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,296.46,2.63,N
18.84557,99.49126,330.86,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,297.1,3.33,N
19.33469,96.00873,306.7,0.55,0.43,2023-03-29,1853,1,nominal,2.0NRT,293.2,1.28,N
19.11519,97.63683,312.27,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,293.13,1.74,N
19.10166,97.73335,318.92,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,292.22,1.1,N
19.09574,97.77548,308.14,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,291.24,1.21,N
19.09513,97.77977,313.25,0.44,0.39,2023-03-29,1853,1,nominal,2.0NRT,291.12,1.21,N
19.08553,97.84805,308.52,0.44,0.39,2023-03-29,1853,1,nominal,2.0NRT,292.91,1.85,N
19.07915,97.89318,307.14,0.44,0.38,2023-03-29,1853,1,nominal,2.0NRT,292.93,1.76,N
18.78684,99.8773,317.54,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,293.06,1.05,N
18.07336,104.182,303.21,0.49,0.4,2023-03-29,1853,1,nominal,2.0NRT,291.38,0.41,N
19.26729,96.49246,320.07,0.51,0.41,2023-03-29,1853,1,nominal,2.0NRT,293.43,4.33,N
19.11105,97.64041,321.42,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,294.07,2.64,N
18.6936,100.45711,326.92,0.38,0.36,2023-03-29,1853,1,nominal,2.0NRT,294.68,2.31,N
19.26588,96.50315,306.7,0.51,0.41,2023-03-29,1853,1,nominal,2.0NRT,292.43,2.99,N
19.20223,96.97787,308.74,0.49,0.4,2023-03-29,1853,1,nominal,2.0NRT,292.49,1.51,N
19.07505,97.89671,312.01,0.44,0.38,2023-03-29,1853,1,nominal,2.0NRT,291.6,1.44,N
18.93813,98.84702,304.87,0.41,0.37,2023-03-29,1853,1,nominal,2.0NRT,293.67,0.95,N
18.84611,99.46504,312.89,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,295.45,1.05,N
18.84501,99.47232,308.39,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,295.76,1.88,N
18.84335,99.48332,309.52,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,295.1,1.78,N
18.68057,100.54011,310.07,0.38,0.36,2023-03-29,1853,1,nominal,2.0NRT,295.65,1.48,N
18.57125,101.22678,302.05,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,290.26,0.83,N
18.0697,104.1813,303.64,0.49,0.4,2023-03-29,1853,1,nominal,2.0NRT,290.96,0.83,N
18.03123,104.39655,307.41,0.5,0.41,2023-03-29,1853,1,nominal,2.0NRT,291.41,1.14,N
19.26216,96.50211,332.92,0.51,0.41,2023-03-29,1853,1,nominal,2.0NRT,292.85,2.99,N
19.10748,97.63997,325.89,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,294.84,2.64,N
18.84057,99.47906,323.24,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,295.44,3.04,N
19.11106,97.61426,313.19,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,291.65,1.65,N
19.07154,97.89614,308.08,0.44,0.38,2023-03-29,1853,1,nominal,2.0NRT,292.73,1.44,N
18.84278,99.46446,307.76,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,294.23,1.05,N
18.78245,99.86165,314.38,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,294.16,1.32,N
18.66932,100.59005,310.62,0.38,0.36,2023-03-29,1853,1,nominal,2.0NRT,294.8,0.91,N
18.59127,101.08118,309.75,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,292.93,0.92,N
19.10447,97.63548,327.61,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,293.81,4.01,N
19.06803,97.89553,325.48,0.44,0.38,2023-03-29,1853,1,nominal,2.0NRT,292.98,1.88,N
19.33639,95.90307,306.05,0.56,0.43,2023-03-29,1853,1,nominal,2.0NRT,293.96,2.17,N
19.25909,96.49606,307.44,0.51,0.41,2023-03-29,1853,1,nominal,2.0NRT,292.22,1.43,N
19.1063,97.62228,305.21,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,292.22,0.79,N
19.1039,97.63951,316.76,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,294.15,2.41,N
19.06861,97.8914,309.39,0.44,0.38,2023-03-29,1853,1,nominal,2.0NRT,292.02,1.88,N
19.06745,97.89964,309.49,0.44,0.38,2023-03-29,1853,1,nominal,2.0NRT,291.97,2.08,N
18.77858,99.86475,306.5,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,295.41,1.34,N
18.56523,101.22198,307.48,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,289.89,0.78,N
19.10091,97.63493,332.17,0.45,0.39,2023-03-29,1853,1,nominal,2.0NRT,293.49,4.01,N
19.06394,97.89904,328.22,0.44,0.38,2023-03-29,1853,1,nominal,2.0NRT,291.94,2.08,N
18.84048,99.43457,307.27,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,293.11,1.39,N
18.83774,99.45264,314.57,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,295.57,1.71,N
18.83447,99.47425,310.73,0.39,0.36,2023-03-29,1853,1,nominal,2.0NRT,294.61,1.22,N
19.12837,97.40993,324.48,0.46,0.39,2023-03-29,1853,1,nominal,2.0NRT,293.1,1.73,N
19.06042,97.89848,304.37,0.44,0.38,2023-03-29,1853,1,nominal,2.0NRT,287.14,0.8,N
18.94606,98.69774,301.67,0.41,0.37,2023-03-29,1853,1,nominal,2.0NRT,289.93,0.42,N
